"image","xmin","ymin","xmax","ymax","label"
"TCGA_DU_A5TT_19980318_53.png",142.2754491017964,124.63473053892214,177.74051896207584,157.18562874251495,"abnormal"
"TCGA_DU_A5TT_19980318_54.png",141.1077844311377,124.83433133732534,173.68063872255487,153.48502994011974,"abnormal"
"TCGA_DU_A5TU_19980312_11.png",124.9979591836735,60.06938775510205,163.74081632653065,125.24897959183676,"abnormal"
"TCGA_DU_A5TU_19980312_13.png",114.81224489795919,53.48571428571429,160.51020408163265,125.79591836734696,"abnormal"
"TCGA_DU_A5TU_19980312_16.png",97.70612244897961,44.014285714285734,179.20000000000002,133.22448979591837,"abnormal"
"TCGA_DU_A5TU_19980312_14.png",101.34897959183674,49.38367346938776,168.99795918367346,130.9469387755102,"abnormal"
"TCGA_DU_A5TU_19980312_12.png",121.55306122448981,60.19183673469389,157.9857142857143,129.48775510204084,"abnormal"
"TCGA_DU_A5TU_19980312_15.png",102.46938775510205,50.86122448979592,170.29591836734696,133.05714285714288,"abnormal"
"TCGA_DU_A5TU_19980312_19.png",122.41836734693878,52.11224489795919,189.79591836734693,141.68979591836734,"abnormal"
"TCGA_DU_A5TU_19980312_17.png",93.7530612244898,50.0061224489796,168.03061224489795,146.7918367346939,"abnormal"
"TCGA_DU_A5TU_19980312_20.png",126.1530612244898,72.76122448979592,166.53061224489798,138.54285714285714,"abnormal"
"TCGA_DU_A5TU_19980312_18.png",114.41632653061225,54.15714285714287,175.44081632653064,146.76122448979595,"abnormal"
"TCGA_DU_A5TU_19980312_21.png",134.86938775510205,91.01836734693879,158.54897959183674,150.04693877551023,"abnormal"
"TCGA_DU_A5TW_19980228_17.png",76.01020408163266,86.85510204081633,135.79795918367347,154.28775510204082,"abnormal"
"TCGA_DU_A5TW_19980228_18.png",80.38775510204083,81.85714285714286,142.57551020408164,162.57142857142858,"abnormal"
"TCGA_DU_A5TW_19980228_16.png",92.06734693877551,104.42040816326532,121.17755102040817,136.43673469387755,"abnormal"
"TCGA_DU_A5TW_19980228_19.png",72.13673469387756,72.430612244898,133.74693877551022,175.93061224489804,"abnormal"
"TCGA_DU_A5TW_19980228_21.png",71.1387755102041,66.02244897959186,127.89795918367349,179.32857142857148,"abnormal"
"TCGA_DU_A5TW_19980228_22.png",70.17755102040817,66.24081632653062,128.70000000000002,174.4265306122449,"abnormal"
"TCGA_DU_A5TW_19980228_23.png",68.7326530612245,69.61020408163266,129.76938775510206,177.4326530612245,"abnormal"
"TCGA_DU_A5TW_19980228_20.png",68.9857142857143,68.78163265306124,130.67346938775512,175.9244897959184,"abnormal"
"TCGA_DU_A5TW_19980228_25.png",79.24489795918367,80.60204081632655,127.05510204081634,171.1857142857143,"abnormal"
"TCGA_DU_A5TW_19980228_26.png",86.31428571428572,94.42448979591838,127.2061224489796,157.9714285714286,"abnormal"
"TCGA_DU_A5TW_19980228_24.png",75.47142857142858,73.63673469387756,129.32244897959185,171.35102040816327,"abnormal"
"TCGA_DU_A5TY_19970709_22.png",139.29795918367347,164.17959183673472,158.3857142857143,200.54285714285717,"abnormal"
"TCGA_DU_A5TY_19970709_25.png",134.8591836734694,162.71020408163267,173.40000000000003,200.13469387755103,"abnormal"
"TCGA_DU_A5TY_19970709_23.png",136.17959183673472,165.72448979591837,164.07551020408167,203.74489795918367,"abnormal"
"TCGA_DU_A5TY_19970709_26.png",135.2918367346939,166.04693877551023,171.75306122448984,200.8714285714286,"abnormal"
"TCGA_DU_A5TY_19970709_27.png",132.22448979591837,170.61836734693878,173.21836734693878,192.82857142857142,"abnormal"
"TCGA_DU_A5TY_19970709_24.png",134.46326530612245,162.52040816326533,166.8857142857143,203.2857142857143,"abnormal"
"TCGA_DU_A5TY_19970709_28.png",134.48775510204084,162.98979591836735,171.8734693877551,187.87551020408165,"abnormal"
"TCGA_EZ_7264_20010816_16.png",85.77551020408164,70.32244897959184,115.62244897959185,100.84081632653061,"abnormal"
"TCGA_EZ_7264_20010816_17.png",72.22857142857144,64.17755102040817,121.68367346938777,110.59183673469389,"abnormal"
"TCGA_EZ_7264_20010816_20.png",75.38979591836735,65.88571428571429,121.04693877551021,113.50204081632654,"abnormal"
"TCGA_EZ_7264_20010816_21.png",86.60000000000001,74.95510204081633,120.37346938775511,104.74285714285715,"abnormal"
"TCGA_EZ_7264_20010816_18.png",70.04081632653062,56.65510204081633,119.08367346938776,116.24693877551022,"abnormal"
"TCGA_EZ_7264_20010816_19.png",70.51836734693879,56.638775510204084,116.65714285714287,116.2326530612245,"abnormal"
"TCGA_FG_5962_20000626_21.png",132.51428571428573,166.37551020408165,158.45714285714288,191.68367346938777,"abnormal"
"TCGA_FG_5962_20000626_22.png",129.96938775510205,165.44285714285715,171.88163265306125,204,"abnormal"
"TCGA_FG_5962_20000626_23.png",131.51428571428573,151.42857142857144,170.94285714285718,206.2734693877551,"abnormal"
"TCGA_FG_5962_20000626_25.png",129.58163265306123,146.46122448979594,173.4326530612245,214.93469387755104,"abnormal"
"TCGA_FG_5962_20000626_24.png",129.9204081632653,149.4795918367347,171.54285714285714,210.69387755102042,"abnormal"
"TCGA_FG_5962_20000626_26.png",130.90816326530614,139.32857142857145,175.7632653061225,216.68163265306126,"abnormal"
"TCGA_FG_5962_20000626_27.png",128.12857142857143,137.4061224489796,175.8795918367347,216.22653061224491,"abnormal"
"TCGA_FG_5962_20000626_30.png",125.93673469387757,130.20204081632653,178.9183673469388,215.66122448979593,"abnormal"
"TCGA_FG_5962_20000626_28.png",128.79591836734696,135.5326530612245,176.265306122449,217.6265306122449,"abnormal"
"TCGA_FG_5962_20000626_31.png",126.46734693877552,131.2857142857143,179.3061224489796,216.41020408163268,"abnormal"
"TCGA_FG_5962_20000626_29.png",127.2591836734694,133.18775510204082,177.70000000000002,218.29795918367347,"abnormal"
"TCGA_FG_5962_20000626_34.png",130.9265306122449,130.70816326530613,174.1795918367347,210.70000000000002,"abnormal"
"TCGA_FG_5962_20000626_35.png",130.4244897959184,129.59795918367348,172.4387755102041,210.765306122449,"abnormal"
"TCGA_FG_5962_20000626_32.png",126.27346938775511,131.36326530612246,186.03469387755104,214.5,"abnormal"
"TCGA_FG_5962_20000626_36.png",130.50816326530614,132.965306122449,172.55306122448982,208.30816326530615,"abnormal"
"TCGA_FG_5962_20000626_33.png",129.52448979591838,132.90204081632655,182.8775510204082,212.14897959183676,"abnormal"
"TCGA_FG_5962_20000626_37.png",131.79795918367347,134.00408163265308,172.99591836734695,207.10204081632656,"abnormal"
"TCGA_FG_5962_20000626_39.png",132.69387755102042,135.79387755102042,177.72857142857146,202.95714285714286,"abnormal"
"TCGA_FG_5962_20000626_40.png",132.62040816326532,137.41020408163266,181.8530612244898,199.13469387755103,"abnormal"
"TCGA_FG_5962_20000626_38.png",133.73061224489797,135.8326530612245,175.23469387755102,204.4387755102041,"abnormal"
"TCGA_FG_5962_20000626_43.png",135.16122448979593,148.29387755102042,170.32244897959185,184.3938775510204,"abnormal"
"TCGA_FG_5962_20000626_44.png",135.9244897959184,151.58163265306123,168.98775510204084,185.9265306122449,"abnormal"
"TCGA_FG_5962_20000626_45.png",139.6857142857143,151.4183673469388,162.54081632653063,184.7530612244898,"abnormal"
"TCGA_FG_5962_20000626_42.png",131.96122448979594,143.66326530612247,173.4061224489796,189.2857142857143,"abnormal"
"TCGA_FG_5962_20000626_41.png",134.70204081632653,138.065306122449,180.21836734693878,197.00204081632654,"abnormal"
"TCGA_FG_5962_20000626_46.png",139.24489795918367,154.62857142857143,162.2734693877551,178.934693877551,"abnormal"
"TCGA_FG_5964_20010511_12.png",183.61428571428573,162.4,205.46734693877553,184.2530612244898,"abnormal"
"TCGA_FG_5964_20010511_13.png",177.30204081632658,165.44693877551026,220.99591836734697,209.50204081632657,"abnormal"
"TCGA_FG_5964_20010511_15.png",177.87551020408165,168.34285714285716,220.71428571428572,213.63673469387757,"abnormal"
"TCGA_FG_5964_20010511_16.png",183.30204081632655,171.73673469387757,220.74081632653065,216.5326530612245,"abnormal"
"TCGA_FG_5964_20010511_17.png",197.0591836734694,174.2979591836735,220.74285714285713,201.96326530612248,"abnormal"
"TCGA_FG_5964_20010511_14.png",175.84285714285716,169.50204081632654,218.70816326530615,211.7918367346939,"abnormal"
"TCGA_FG_5964_20010511_18.png",201.71632653061226,178.43673469387755,219.70000000000002,199.43061224489796,"abnormal"
"TCGA_FG_8189_20030516_15.png",61.78163265306123,113.92040816326532,83.51632653061225,130.32857142857145,"abnormal"
"TCGA_FG_8189_20030516_16.png",61.36734693877552,99.6795918367347,77.9591836734694,113.54285714285714,"abnormal"
"TCGA_FG_8189_20030516_16.png",75.45102040816327,89.2530612244898,92.6530612244898,106.90816326530613,"abnormal"
"TCGA_FG_8189_20030516_16.png",69.73877551020409,114.07142857142858,82.63061224489797,129.10816326530613,"abnormal"
"TCGA_FG_8189_20030516_19.png",47.08571428571429,90.69591836734696,111.28163265306124,151.51020408163265,"abnormal"
"TCGA_FG_8189_20030516_20.png",47.80816326530613,89.36734693877551,107.11632653061226,156.03673469387758,"abnormal"
"TCGA_FG_8189_20030516_17.png",53.62040816326531,93.4795918367347,100.25306122448981,135.30408163265307,"abnormal"
"TCGA_FG_8189_20030516_18.png",52.04081632653062,87.93469387755103,101.87346938775511,136.57142857142858,"abnormal"
"TCGA_FG_8189_20030516_22.png",49.204081632653065,97.55918367346939,106.63265306122449,161.565306122449,"abnormal"
"TCGA_FG_8189_20030516_24.png",48.67142857142858,74.46326530612245,119.21836734693879,164.7734693877551,"abnormal"
"TCGA_FG_8189_20030516_21.png",46.440816326530616,93.465306122449,104.87551020408165,157.92244897959188,"abnormal"
"TCGA_FG_8189_20030516_23.png",51.026530612244905,98.25102040816327,108.74285714285716,164.00204081632654,"abnormal"
"TCGA_FG_8189_20030516_25.png",43.971428571428575,76.25714285714287,118.93061224489797,164.4183673469388,"abnormal"
"TCGA_FG_8189_20030516_26.png",48.03469387755103,72.9,118.62448979591838,163.3775510204082,"abnormal"
"TCGA_FG_8189_20030516_27.png",44.68571428571429,72.53469387755102,113.21836734693878,166.40816326530614,"abnormal"
"TCGA_FG_8189_20030516_29.png",48.193877551020414,72.75510204081634,108.60816326530613,165.87551020408165,"abnormal"
"TCGA_FG_8189_20030516_28.png",48.41224489795919,71.3530612244898,106.23265306122451,167.32244897959185,"abnormal"
"TCGA_FG_8189_20030516_32.png",56.42244897959184,78.6591836734694,108.74285714285716,170.3571428571429,"abnormal"
"TCGA_FG_8189_20030516_34.png",64.42040816326531,86.88775510204083,102.09795918367348,156.11836734693878,"abnormal"
"TCGA_FG_8189_20030516_30.png",49.573469387755104,75.35510204081633,107.63877551020408,165.06938775510207,"abnormal"
"TCGA_FG_8189_20030516_33.png",65.64285714285715,85.51632653061225,103.11836734693878,162.12040816326532,"abnormal"
"TCGA_FG_8189_20030516_31.png",54.51632653061225,77.56530612244899,110.07142857142858,167.95306122448983,"abnormal"
"TCGA_FG_8189_20030516_35.png",67.54081632653062,93.07755102040817,98.60408163265308,148.44285714285715,"abnormal"
"TCGA_FG_8189_20030516_36.png",67.73469387755102,101.3857142857143,91.3061224489796,125.70000000000002,"abnormal"
"TCGA_FG_A4MT_20020212_10.png",149.16326530612247,87.53061224489797,207.2326530612245,141.0448979591837,"abnormal"
"TCGA_FG_A4MT_20020212_14.png",145.96122448979594,87.8857142857143,213.77551020408166,162.16326530612247,"abnormal"
"TCGA_FG_A4MT_20020212_13.png",146.02448979591838,85.9857142857143,212.36734693877554,152.81632653061226,"abnormal"
"TCGA_FG_A4MT_20020212_12.png",146.15714285714287,85.41020408163266,209.79387755102044,149.9795918367347,"abnormal"
"TCGA_FG_A4MT_20020212_16.png",134.10408163265308,93.00408163265307,211.44285714285718,167.63265306122452,"abnormal"
"TCGA_FG_A4MT_20020212_15.png",138.04897959183674,88.15102040816328,214.44285714285715,166.03673469387758,"abnormal"
"TCGA_FG_A4MT_20020212_17.png",144.430612244898,93.99591836734695,211.45918367346943,168.55102040816328,"abnormal"
"TCGA_FG_A4MT_20020212_20.png",137.07142857142858,97.1265306122449,204.51020408163265,172.51632653061228,"abnormal"
"TCGA_FG_A4MT_20020212_18.png",143.55510204081634,93.32448979591838,211.96122448979594,170.55102040816328,"abnormal"
"TCGA_FG_A4MT_20020212_19.png",138.9714285714286,95.59591836734697,209.55918367346942,170.26530612244903,"abnormal"
"TCGA_FG_A4MT_20020212_24.png",151.44081632653064,115.01428571428572,204.1510204081633,158.57551020408164,"abnormal"
"TCGA_FG_A4MT_20020212_25.png",176.86326530612246,119.37755102040818,203.7857142857143,151.48979591836735,"abnormal"
"TCGA_FG_A4MT_20020212_21.png",145.08367346938778,93.60000000000001,205.08163265306126,177.67959183673472,"abnormal"
"TCGA_FG_A4MT_20020212_23.png",150.64489795918368,100.07755102040817,207.19183673469388,172.74285714285713,"abnormal"
"TCGA_FG_A4MT_20020212_22.png",146.4285714285715,98.17142857142858,206.36734693877554,175.0204081632653,"abnormal"
"TCGA_FG_A4MT_20020212_7.png",155.53673469387758,105.13877551020408,176.16122448979596,122.43673469387755,"abnormal"
"TCGA_FG_A4MU_20030903_10.png",42.132653061224495,103.35510204081633,86.65102040816328,144.8326530612245,"abnormal"
"TCGA_FG_A4MT_20020212_9.png",151.22448979591837,95.53673469387756,197.81428571428572,137.74693877551022,"abnormal"
"TCGA_FG_A4MU_20030903_11.png",42.64897959183674,100.17755102040817,85.6591836734694,143.09795918367348,"abnormal"
"TCGA_FG_A4MU_20030903_11.png",26.079591836734696,146.4510204081633,74.85102040816328,195.17551020408166,"abnormal"
"TCGA_FG_A4MT_20020212_8.png",153.55102040816328,99.55510204081634,195.5122448979592,137.3775510204082,"abnormal"
"TCGA_FG_A4MU_20030903_14.png",21.575510204081635,95.78571428571429,115.22244897959185,239.1775510204082,"abnormal"
"TCGA_FG_A4MU_20030903_12.png",28.06530612244898,100.63469387755103,86.59591836734694,231.89591836734695,"abnormal"
"TCGA_FG_A4MU_20030903_15.png",18.91020408163266,91.38163265306123,121.73061224489797,231.9673469387755,"abnormal"
"TCGA_FG_A4MU_20030903_16.png",17.59387755102041,92.2591836734694,118.53061224489797,233.83469387755105,"abnormal"
"TCGA_FG_A4MU_20030903_13.png",25.95714285714286,99.09591836734695,90.46326530612245,236.71428571428572,"abnormal"
"TCGA_FG_A4MU_20030903_17.png",18.84489795918368,95.11632653061227,116.68979591836738,233.53469387755106,"abnormal"
"TCGA_FG_A4MU_20030903_19.png",18.90816326530613,95.98571428571431,117.24081632653065,226.7428571428572,"abnormal"
"TCGA_FG_A4MU_20030903_20.png",19.283673469387764,98.61224489795919,118.59591836734695,214.1061224489796,"abnormal"
"TCGA_FG_A4MU_20030903_18.png",18.618367346938776,95.29183673469389,118.35102040816327,227.4714285714286,"abnormal"
"TCGA_FG_A4MU_20030903_24.png",31.78775510204082,121.32244897959185,90.51632653061225,205.20000000000005,"abnormal"
"TCGA_FG_A4MU_20030903_23.png",30.000000000000004,120.29183673469389,112.56734693877551,203.67959183673472,"abnormal"
"TCGA_FG_A4MU_20030903_21.png",30.012244897959185,101.7591836734694,119.05714285714288,209.97551020408164,"abnormal"
"TCGA_FG_A4MU_20030903_22.png",32.28571428571429,107.44489795918368,114.70204081632654,205.3775510204082,"abnormal"
"TCGA_FG_A4MU_20030903_26.png",37.15102040816327,134.53469387755104,85.57755102040818,190.12244897959187,"abnormal"
"TCGA_FG_A4MU_20030903_25.png",32.663265306122454,121.37346938775511,87.6326530612245,197.40000000000003,"abnormal"
"TCGA_FG_A4MU_20030903_9.png",42.64081632653062,103.31836734693879,84.44897959183675,144.86122448979592,"abnormal"
"TCGA_FG_A60K_20040224_37.png",113.87551020408165,79.09795918367348,131.20408163265307,93.37346938775511,"abnormal"
"TCGA_FG_A60K_20040224_38.png",114.35510204081633,80.43469387755103,130.76938775510206,92.96122448979592,"abnormal"
"TCGA_FG_A60K_20040224_40.png",110.29387755102042,82.50000000000001,130.0387755102041,99.63673469387757,"abnormal"
"TCGA_FG_A60K_20040224_42.png",108.00000000000001,83.85510204081633,131.38775510204084,110.01632653061225,"abnormal"
"TCGA_FG_A60K_20040224_41.png",109.04693877551021,83.6265306122449,130.2326530612245,107.70204081632654,"abnormal"
"TCGA_FG_A60K_20040224_39.png",114.05306122448981,83.57346938775511,130.00408163265308,95.31428571428572,"abnormal"
"TCGA_FG_A60K_20040224_43.png",106.90816326530613,82.88367346938776,131.0387755102041,110.79591836734694,"abnormal"
"TCGA_FG_A60K_20040224_45.png",105.61224489795919,79.80000000000001,138.0795918367347,114.3857142857143,"abnormal"
"TCGA_FG_A60K_20040224_44.png",107.40204081632655,83.9326530612245,132.10204081632656,111.63673469387757,"abnormal"
"TCGA_FG_A60K_20040224_47.png",105.56530612244899,80.73469387755102,138.81632653061226,118.24693877551022,"abnormal"
"TCGA_FG_A60K_20040224_46.png",104.81632653061226,82.73877551020409,139.11428571428573,115.87755102040818,"abnormal"
"TCGA_FG_A60K_20040224_50.png",108.56326530612246,86.01428571428572,132.83673469387756,125.06122448979593,"abnormal"
"TCGA_FG_A60K_20040224_49.png",107.08979591836736,86.34897959183674,137.14489795918368,122.48775510204082,"abnormal"
"TCGA_FG_A60K_20040224_48.png",106.86326530612246,83.50204081632654,137.69795918367348,120.04489795918369,"abnormal"
"TCGA_FG_A60K_20040224_51.png",109.01020408163266,85.77755102040817,133.4469387755102,124.55918367346939,"abnormal"
"TCGA_FG_A60K_20040224_52.png",108.6591836734694,85.61428571428573,128.61020408163267,128.2795918367347,"abnormal"
"TCGA_FG_A60K_20040224_54.png",110.43061224489797,86.40408163265307,127.96122448979594,125.43061224489799,"abnormal"
"TCGA_FG_A60K_20040224_55.png",113.78775510204083,90.50000000000001,128.83061224489796,124.99795918367349,"abnormal"
"TCGA_FG_A60K_20040224_56.png",114.23877551020409,95.29387755102042,126.35102040816328,106.78571428571429,"abnormal"
"TCGA_FG_A60K_20040224_53.png",109.09591836734695,87.24285714285715,128.51632653061228,127.37346938775511,"abnormal"
"TCGA_FG_A60K_20040224_57.png",116.27755102040817,96.11632653061226,126.36734693877551,106.97755102040817,"abnormal"
"TCGA_FG_A60K_20040224_58.png",116.50000000000001,95.98367346938777,124.17551020408165,104.51224489795919,"abnormal"
"TCGA_HT_7473_19970826_12.png",60.571428571428584,97.69795918367348,113.3591836734694,191.1571428571429,"abnormal"
"TCGA_HT_7473_19970826_10.png",67.8530612244898,104.40816326530613,108.67959183673472,136.65918367346939,"abnormal"
"TCGA_HT_7473_19970826_11.png",63.006122448979596,99.97551020408164,109.82244897959185,141.365306122449,"abnormal"
"TCGA_HT_7473_19970826_13.png",54.21224489795919,101.13673469387756,111.8795918367347,197.0387755102041,"abnormal"
"TCGA_HT_7473_19970826_15.png",52.979591836734706,101.88775510204084,123.82040816326531,202.77551020408168,"abnormal"
"TCGA_HT_7473_19970826_14.png",52.248979591836736,102.26122448979592,121.20816326530613,202.80816326530612,"abnormal"
"TCGA_HT_7473_19970826_17.png",54.8795918367347,100.30816326530613,123.82040816326531,201.2795918367347,"abnormal"
"TCGA_HT_7473_19970826_16.png",54.2775510204082,96.6530612244898,128,200.09795918367348,"abnormal"
"TCGA_HT_7473_19970826_18.png",55.31632653061225,108.84489795918368,118.98163265306124,195.80204081632655,"abnormal"
"TCGA_HT_7473_19970826_21.png",57.44693877551021,125.64897959183675,121.82040816326531,192.00408163265308,"abnormal"
"TCGA_HT_7473_19970826_20.png",57.85714285714286,122.4,117.97551020408164,192.00204081632654,"abnormal"
"TCGA_HT_7473_19970826_22.png",86.90408163265307,115.32448979591838,126.25918367346941,185.91428571428574,"abnormal"
"TCGA_HT_7473_19970826_19.png",57.08571428571429,117.03061224489797,115.9183673469388,195.92448979591836,"abnormal"
"TCGA_HT_7473_19970826_23.png",77.79183673469389,132.68163265306123,120.44693877551022,190.49591836734695,"abnormal"
"TCGA_HT_7473_19970826_24.png",59.48163265306123,152.04897959183674,74.52448979591838,177.71224489795918,"abnormal"
"TCGA_HT_7473_19970826_24.png",98.71020408163267,140.79795918367347,116.90408163265307,179.12244897959184,"abnormal"
"TCGA_HT_7475_19970918_16.png",85.98367346938777,111.41020408163266,100.46326530612247,136.07551020408164,"abnormal"
"TCGA_HT_7475_19970918_17.png",71.51020408163266,107.2061224489796,83.07551020408164,119.71020408163267,"abnormal"
"TCGA_HT_7475_19970918_17.png",90.04285714285714,102.13061224489797,102.78163265306122,131.38775510204084,"abnormal"
"TCGA_HT_7475_19970918_19.png",66.16122448979593,92.54081632653062,129.34285714285716,139.67142857142858,"abnormal"
"TCGA_HT_7475_19970918_20.png",65.3795918367347,93.9387755102041,127.85714285714288,151.04081632653063,"abnormal"
"TCGA_HT_7475_19970918_18.png",71.21836734693878,100.50204081632654,112.77346938775511,134.94081632653064,"abnormal"
"TCGA_HT_7475_19970918_23.png",62.52244897959184,88.44285714285715,119.69183673469388,163.04897959183677,"abnormal"
"TCGA_HT_7475_19970918_24.png",66.16938775510205,88.61836734693878,123.72244897959186,166.3387755102041,"abnormal"
"TCGA_HT_7475_19970918_22.png",61.28367346938776,91.22244897959185,120.79591836734696,164.8857142857143,"abnormal"
"TCGA_HT_7475_19970918_21.png",62.3326530612245,92.58979591836736,125.48163265306124,151.76734693877552,"abnormal"
"TCGA_HT_7475_19970918_25.png",69.04489795918369,90.15102040816328,122.00408163265308,162.56530612244902,"abnormal"
"TCGA_HT_7475_19970918_26.png",71.51836734693879,96.84489795918368,122.5857142857143,161.565306122449,"abnormal"
"TCGA_HT_7475_19970918_28.png",84.81224489795919,103.04693877551021,123.96734693877552,151.27755102040817,"abnormal"
"TCGA_HT_7475_19970918_27.png",75.93673469387755,97.0326530612245,122.78163265306122,156.25102040816327,"abnormal"
"TCGA_HT_7475_19970918_29.png",90.86326530612246,109.465306122449,122.84489795918368,149.2795918367347,"abnormal"
"TCGA_HT_7602_19951103_12.png",81.55714285714286,74.78571428571429,103.38367346938776,115.28163265306124,"abnormal"
"TCGA_HT_7602_19951103_11.png",73.1795918367347,69.30204081632654,115.965306122449,122.42244897959185,"abnormal"
"TCGA_HT_7602_19951103_10.png",70.11836734693878,57.61224489795919,120.81428571428572,121.79183673469389,"abnormal"
"TCGA_HT_7602_19951103_7.png",81.46734693877553,93.02653061224493,104.46122448979595,113.18775510204085,"abnormal"
"TCGA_HT_7602_19951103_7.png",95.7122448979592,63.02857142857143,120.54081632653063,98.51836734693879,"abnormal"
"TCGA_HT_7602_19951103_8.png",76.77755102040817,100.51836734693879,105.05510204081634,116.92040816326532,"abnormal"
